구분,상품명,ISBN13,저자,출판사,출간일
만화,악마에 입문했습니다! 이루마 군 35,9791136794505.0,"니시 오사무 지음, 이승원 옮김",서울미디어코믹스(서울문화사),20241108
만화,백야드 정크 유니버스,9791138484664.0,"카토 타쿠지 지음, 박경용 옮김",㈜소미미디어,20241106
만화,녹풍당의 사계절 19,9791172888619.0,시미즈 유우 지음,대원씨아이(만화),20241121
만화,사카모토 데이즈 1,9791136286673.0,스즈키 유우토 지음,대원씨아이(만화),20211027
만화,"나, 버지니아 울프",9791167740830.0,"수사네 쿠렌달 지음, 이상희 옮김",어크로스,20230116
만화,악마에 입문했습니다! 이루마 군 36,9791136794512.0,"니시 오사무 지음, 이승원 옮김",서울미디어코믹스(서울문화사),20241107
만화,이번 생은 가주가 되겠습니다 2부 2,9791193821763.0,"몬.앤트스튜디오 지음, 김로아 원작",디앤씨웹툰비즈,20241126
만화,체인소 맨 17,9791141138936.0,후지모토 타츠키 저자,학산문화사(만화),20240822
만화,사카모토 데이즈 16,9791172453497.0,스즈키 유우토 지음,대원씨아이(만화),20240627
만화,카드캡터 사쿠라 클리어카드편 16,9791141138981.0,CLAMP 지음,학산문화사(만화),20241030
만화,루리 드래곤 1,9791136765444.0,"신도 마사오키 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20230331
만화,고양이와 할아버지 10,9791172889326.0,"네코마키 지음, 오경화 옮김",미우(대원씨아이),20241129
만화,사카모토 데이즈 2,9791136292315.0,스즈키 유우토 지음,대원씨아이(만화),20211220
만화,사카모토 데이즈 14,9791172033514.0,스즈키 유우토 지음,대원씨아이(만화),20240329
만화,윈드 브레이커 1,9791142012099.0,니이 사토루 지음,리디(RIDI),20241121
만화,마루는 강쥐 4,9791191841831.0,모죠 지음,문페이스,20240625
만화,단다단 13,9791172455453.0,타츠 유키노부 지음,대원씨아이(만화),20240719
만화,단다단 5,9791169444057.0,타츠 유키노부 지음,대원씨아이(만화),20221121
만화,라라의 결혼 6,9791141138202.0,타메코우 지음,블랑코믹스(BLANC COMICS),20241115
만화,홀록스 미팅! 상,9791127879327.0,"오카다 안미츠 그림, 박경용 옮김, 커버 주식회사 원작",디앤씨미디어(주)(D&C미디어),20241120
만화,보건실은 단둘이 2,9791172889029.0,로코코 지음,대원씨아이(만화),20241121
만화,"심부름꾼 사이토 씨, 이세계에 가다 7",9791138484701.0,"이치토모 카즈토모 지음, 조원로 옮김",㈜소미미디어,20241127
만화,사카모토 데이즈 11,9791170622642.0,스즈키 유우토 지음,대원씨아이(만화),20230628
만화,사카모토 데이즈 12,9791171240654.0,스즈키 유우토 지음,대원씨아이(만화),20230926
만화,반딧불이의 혼례 4 (한정판),9791136793041.0,"타치바나 오레코 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20241031
만화,"사랑하라, 거짓된 천사들이여 1",9791136782144.0,"Coco Uzuki 지음, 정효진 옮김",서울미디어코믹스(서울문화사),20240229
만화,메카니컬 버디 유니버스 1.0 (1),9791138484657.0,"카토 타쿠지 지음, 박경용 옮김",㈜소미미디어,20241106
만화,아케인 아트북,9791167184405.0,"엘리자베스 빈센텔리.라이엇 게임즈 지음, 정호운 옮김",제우미디어,20241213
만화,홀록스 미팅! 하,9791127879334.0,"오카다 안미츠 그림, 박경용 옮김, 커버 주식회사 원작",디앤씨미디어(주)(D&C미디어),20241120
만화,풋내기 양아치♂ 위기일발!! REPLAY 1,9791172888442.0,야오 지음,대원씨아이(만화),20241121
만화,사카모토 데이즈 15,9791172037376.0,스즈키 유우토 지음,대원씨아이(만화),20240430
만화,사카모토 데이즈 13,9791171248988.0,스즈키 유우토 지음,대원씨아이(만화),20231129
만화,마루는 강쥐 2,9791191841565.0,모죠 지음,문페이스,20231116
만화,마루는 강쥐 3,9791191841640.0,모죠 지음,문페이스,20240214
만화,단다단 8,9791171240623.0,타츠 유키노부 지음,대원씨아이(만화),20230925
만화,블루 록 26,9791141129170.0,"노무라 유스케 지음, 카네시로 무네유키 원작",학산문화사(만화),20240808
만화,단다단 4,9791169184533.0,타츠 유키노부 지음,대원씨아이(만화),20220822
만화,"입어주세요, 타카미네 양 6",9791138484688.0,"히이라기 유이치 지음, 옷무 옮김",㈜소미미디어,20241113
만화,너의 스미레 2,9791139142662.0,아리마 아라시 지음,조은세상(북두),20241129
만화,사카모토 데이즈 10,9791170621348.0,스즈키 유우토 지음,대원씨아이(만화),20230530
만화,카구라바치 1,9791172456115.0,호카조노 타케루 지음,대원씨아이(만화),20240829
만화,괴수 8호 13,9791136790835.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20240903
만화,단다단 7,9791170626046.0,타츠 유키노부 지음,대원씨아이(만화),20230731
만화,단다단 3,9791168948723.0,타츠 유키노부 지음,대원씨아이(만화),20220525
만화,단다단 6,9791169793100.0,타츠 유키노부 지음,대원씨아이(만화),20230306
만화,눈물비와 세레나데 12,9791128372278.0,"카와치 하루카 지음, 심이슬 옮김",삼양출판사(만화),20241121
만화,국가심중 에다 단편집,9791141607920.0,"에다 지음, 유은비 옮김",빗금,20241122
만화,원피스 107,9791171723331.0,오다 에이이치로 지음,대원씨아이(만화),20240115
만화,사카모토 데이즈 5,9791169184007.0,스즈키 유우토 지음,대원씨아이(만화),20220722
만화,나 혼자만 레벨업 12,9791193821398.0,"장성락(REDICE STUDIO) 지음, 추공 원작, 현군 각색",디앤씨웹툰비즈,20240829
만화,흑집사 34,9791141141868.0,야나 토보소 지음,학산문화사(만화),20241023
만화,나의 히어로 아카데미아 40,9791136787279.0,호리코시 코헤이 지음,서울미디어코믹스(서울문화사),20240531
만화,단다단 1,9791136286697.0,타츠 유키노부 지음,대원씨아이(만화),20211027
만화,단다단 2,9791136295019.0,타츠 유키노부 지음,대원씨아이(만화),20220228
만화,단다단 12,9791172036676.0,타츠 유키노부 지음,대원씨아이(만화),20240425
만화,호랑이형님 14,9791167794888.0,이상규 지음,영컴(YOUNG COM),20241122
만화,반짝반짝과 이글이글 3,9791136794550.0,"아라시다 사와코 지음, 오경화 옮김",서울미디어코믹스(서울문화사),20241122
만화,극락가 1,9791171249022.0,사노 유토 지음,대원씨아이(만화),20231129
만화,매거진 조이 Vol.1 : 집이 없어,9791130658124.0,와난 지음,다산코믹스,20241101
만화,스파이 패밀리 13,9791141134402.0,엔도 타츠야 지음,학산문화사(만화),20240625
만화,사카모토 데이즈 3,9791168940413.0,스즈키 유우토 지음,대원씨아이(만화),20220325
만화,사카모토 데이즈 4,9791168948716.0,스즈키 유우토 지음,대원씨아이(만화),20220525
만화,명탐정 코난 105,9791136789549.0,아오야마 고쇼 지음,서울미디어코믹스(서울문화사),20240816
만화,재즈 잇 업! Jazz It Up!,9788974839147.0,남무성 지음,서해문집,20180210
만화,단다단 10,9791171249114.0,타츠 유키노부 지음,대원씨아이(만화),20231117
만화,단다단 9,9791171244447.0,타츠 유키노부 지음,대원씨아이(만화),20231020
만화,하쿠메이와 미코치 11,9791167693402.0,"카시키 타쿠토 지음, 이기선 옮김",길찾기,20241129
만화,사토 후쿠로의 유연한 제스처 드로잉,9788979294279.0,"사토 후쿠로 지음, 김재훈 옮김",잉크잼(잼스푼),20241101
만화,"안경, 때때로, 불량아 5",9791136794499.0,"Naruki 지음, 김명은 옮김",서울미디어코믹스(서울문화사),20241115
만화,더 화이팅 신장재편판 45,9791141152031.0,모리카와 조지 지음,학산문화사(만화),20241126
만화,익애 슬리핑 보이스,9791172459413.0,챠노 마메코 지음,대원씨아이(만화),20240827
만화,극락가 2,9791172030339.0,사노 유토 지음,대원씨아이(만화),20240229
만화,자연스러운 인체 드로잉,9791157685271.0,소은 박경선 지음,동양북스(동양문고),20220812
만화,그 비스크 돌은 사랑을 한다 13,9791138484442.0,"후쿠다 신이치 지음, 박연지 옮김",㈜소미미디어,20241016
만화,"사랑하라, 거짓된 천사들이여 2",9791136786333.0,"Coco Uzuki 지음, 정효진 옮김",서울미디어코믹스(서울문화사),20240531
만화,단다단 11,9791171723362.0,타츠 유키노부 지음,대원씨아이(만화),20240111
만화,도서관의 대마법사 8,9791138430494.0,"이즈미 미츠 지음, 김민재 옮김",㈜소미미디어,20241106
만화,이 세계의 공략집을 주워버렸습니다 1,9791172885281.0,앗치 아이 지음,대원씨아이(만화),20241125
만화,소공녀 민트 5,9791167794901.0,"봉이 지음, 갈피 그림, 오윤 원작",영컴(YOUNG COM),20241126
만화,뜻밖의 여행,9791188773107.0,남씨 지음,소시민워크,20241111
만화,카구라바치 2 (더블특전판),,호카조노 타케루 지음,대원씨아이(만화),20241030
만화,지박소년 하나코 군 21,9791136784605.0,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20240430
만화,사카모토 데이즈 6,9791169189248.0,스즈키 유우토 지음,대원씨아이(만화),20220926
만화,최애의 아이 13,9791172457273.0,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),20240724
만화,사카모토 데이즈 7,9791169444064.0,스즈키 유우토 지음,대원씨아이(만화),20221128
만화,사카모토 데이즈 8,9791169446730.0,스즈키 유우토 지음,대원씨아이(만화),20221228
만화,사카모토 데이즈 9,9791169793131.0,스즈키 유우토 지음,대원씨아이(만화),20230310
만화,정년이 1~10 세트 - 전10권,9788954671439.0,"서이레 지음, 나몬 그림",문학동네,20200427
만화,추락 여고생과 폐인 교사 17,9791141137359.0,"소라 지음, 이상은 옮김",학산문화사(만화),20241107
만화,내집으로 와요 3,9791172455613.0,하라 히데노리 지음,대원씨아이(만화),20241017
만화,엘든 링 : 황금 나무로의 길 4,9791138053396.0,"토비타 니키이치 지음, 한호성 옮김, 프롬 소프트웨어 원작",데이즈엔터(주),20241121
만화,나쁜 X에게 행복 있으라 1,9791141144340.0,키시카와 미즈키 지음,학산문화사(만화),20241115
만화,조폭 호랑이의 허니 버니,9791172888374.0,아부쿠 지음,대원씨아이(만화),20241118
만화,카구라바치 2,9791172885014.0,호카조노 타케루 지음,대원씨아이(만화),20241030
만화,"사랑하라, 거짓된 천사들이여 3",9791136791467.0,"Coco Uzuki 지음, 정효진 옮김",서울미디어코믹스(서울문화사),20240927
만화,블루 록 27,9791141129187.0,"노무라 유스케 지음, 카네시로 무네유키 원작",학산문화사(만화),20241010
만화,그 비스크 돌은 사랑을 한다 13 (한정판),9791138484527.0,"후쿠다 신이치 지음, 박연지 옮김",㈜소미미디어,20241016
만화,슈퍼 뒤에서 담배 피우는 두 사람 1,9791127869410.0,"지누시 지음, 김성래 옮김",디앤씨미디어(주)(D&C미디어),20230720
만화,믿을 수 없는 영화관,9791172131395.0,황벼리 지음,한겨레출판,20241025
만화,장국의 알타이르 27,9791141141684.0,카토 코토노 지음,학산문화사(만화),20241105
만화,펀치 드렁크 러브 3~4 세트 - 전2권,9791170953302.0,"모스카레토 지음, 옥동 그림",blackD(블랙디),20241113
만화,정반대의 너와 나 5,9791141127145.0,아가사와 코챠 지음,학산문화사(만화),20241018
만화,CLAMP PREMIUM COLLECTION xxxHOLiC(홀릭) 5,9791136795168.0,CLAMP 지음,서울미디어코믹스(서울문화사),20241127
만화,CLAMP PREMIUM COLLECTION xxxHOLiC(홀릭) 4,9791136795113.0,CLAMP 지음,서울미디어코믹스(서울문화사),20241127
만화,봄의 폭풍과 몬스터 2,9791141116781.0,"미츠바치 미유키 지음, 이슬 옮김",학산문화사(만화),20231121
만화,봄의 폭풍과 몬스터 3,9791141121426.0,"미츠바치 미유키 지음, 이슬 옮김",학산문화사(만화),20240220
만화,모 이야기,9791188594245.0,최연주 지음,엣눈북스(atnoonbooks),20230206
만화,베르세르크 42,9791172453978.0,"미우라 켄타로 지음, 스튜디오 가가 그림, 김태형 옮김, 모리 코지 감수",대원씨아이(만화),20240624
만화,금붕어 가게의 가짜 부부 1,9791127877927.0,"아마쿠라 후유 지음, 심이슬 옮김",HUSH(허쉬),20241004
만화,드래곤볼 SD 6,9791136792990.0,"오오이시 나호 지음, 토리야마 아키라 원작",서울미디어코믹스(서울문화사),20241023
만화,푸른 상자 13,9791141129491.0,미우라 코우지 지음,학산문화사(만화),20241011
만화,너를 너무너무너무너무 좋아하는 100명의 그녀 17,9791141136932.0,"나카무라 리키토 지음, 노자와 유키코 그림",학산문화사(만화),20241115
만화,매리지 그레이 5,9791141131302.0,와다치 타이라 지음,학산문화사(만화),20241115
만화,악녀를 죽여 줘 5,9791193821749.0,"해기 지음, 사월생 원작",디앤씨웹툰비즈,20241122
만화,"울어라, 펜 7",9791172889302.0,시마모토 카즈히코 지음,미우(대원씨아이),20241127
만화,호랑이형님 15,9791167794895.0,이상규 지음,영컴(YOUNG COM),20241122
만화,산다 SANDA 12,9791136795083.0,"이타가키 파루 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20241120
만화,"아니야, 미야하라 네가 아니라고! 2",9791136795069.0,"Midori Obiya 지음, Tsumuri Fujitaka 그림, 박소현 옮김",서울미디어코믹스(서울문화사),20241120
만화,BADON 9,9791141141219.0,오노 나츠메 지음,시리얼(학산문화사),20241121
만화,던전밥 14,9791138482769.0,"쿠이 료코 지음, 김민재 옮김",㈜소미미디어,20240503
만화,"안녕, 에리",9791141103835.0,후지모토 타츠키 지음,학산문화사(만화),20230824
만화,포인트 캐릭터 드로잉 - 전2권,9791163988199.0,타코 지음,레진코믹스(레진엔터테인먼트),20210930
만화,열혈강호 91,9791172882686.0,"전극진 지음, 양재현 그림",대원씨아이(만화),20240829
만화,주술회전 25,9791136783134.0,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20240227
만화,히스토리에 Historie 12,9791136790415.0,"이와키 히토시 지음, 오경화 옮김",서울미디어코믹스(서울문화사),20240822
만화,슈퍼 뒤에서 담배 피우는 두 사람 2,9791127870430.0,"지누시 지음, 김성래 옮김",디앤씨미디어(주)(D&C미디어),20230920
만화,슈퍼 뒤에서 담배 피우는 두 사람 3,9791127874353.0,"지누시 지음, 김성래 옮김",디앤씨미디어(주)(D&C미디어),20240320
만화,핑크와 하바네로 9,9791172885793.0,사토나카 미카 지음,대원씨아이(만화),20241031
만화,귀멸 학원! 5,9791141128982.0,"호카미 나츠키 지음, 고토게 코요하루 원작",학산문화사(만화),20240507
만화,우리들의 사랑은 알 수가 없어 2,9791141147495.0,노기리 요코 지음,학산문화사(만화),20241107
만화,To Love 트러블 9,9791136795458.0,"야부키 켄타로 지음, 서울미디어코믹스 편집부 옮김, Saki Hasemi 각본",서울미디어코믹스(서울문화사),20241127
만화,이세계 미소녀가 되어 버린 아저씨와 7,9791141137298.0,이케자와 신 외 지음,학산문화사(만화),20241115
만화,템플 11,9791172889159.0,요시오카 키미타게 지음,대원씨아이(만화),20241118
만화,서뱀프 Servamp 21,9791139142648.0,타나카 스트라이크 지음,조은세상(북두),20241115
만화,보이 미츠 마리아,9791138483575.0,"PEYO 지음, Leigh 옮김",㈜소미미디어,20240717
만화,코믹 살짝 연상이어도 여자 친구로 삼아주시겠어요? 4,9791136795120.0,"우라키 엔야 지음, 나나세 메루치 그림, 유유리 옮김, 노조미 코타 원작",서울미디어코믹스(서울문화사),20241121
만화,봄의 폭풍과 몬스터 1,9791141113926.0,"미츠바치 미유키 지음, 이슬 옮김",학산문화사(만화),20231012
만화,"사랑하라, 거짓된 천사들이여 3 (한정판)",9791136792563.0,"Coco Uzuki 지음, 정효진 옮김",서울미디어코믹스(서울문화사),20240927
만화,악마에 입문했습니다! 이루마 군 : if Episode of 마피아 2,9791136792556.0,"니시 오사무 지음, 이승원 옮김",서울미디어코믹스(서울문화사),20241011
만화,악마에 입문했습니다! 이루마 군 : if Episode of 마피아 1,9791136791269.0,"니시 오사무 지음, 이승원 옮김",서울미디어코믹스(서울문화사),20240920
만화,절대 BL이 되는 세계 VS 절대 BL이 되고 싶지 않은 남자 4,9791141138837.0,콘키치 지음,블랑코믹스(BLANC COMICS),20240920
만화,비실비실 선생님 2,9791172882969.0,후쿠치 카미오 지음,대원씨아이(만화),20240920
만화,킬러의 최애 1,9791172889289.0,오시마 린타로 지음,대원씨아이(만화),20241111
만화,최애가 부도칸에 가 준다면 난 죽어도 좋아 10,9791172885083.0,히라오 아우리 지음,대원씨아이(만화),20241111
만화,이 멋진 세계에 축복을! 17,9791127879242.0,"와타리 마사히토 지음, 미시마 쿠로네 그림, 이승원 옮김, 아카츠키 나츠메 원작",디앤씨미디어(주)(D&C미디어),20241110
만화,사랑 같은 게 아니라 6,9791172888497.0,미나미 토코 지음,대원씨아이(만화),20241118
만화,이웃의 백괴 견문록 3,9791136795212.0,"와타누키 요시코 지음, 박소현 옮김",서울미디어코믹스(서울문화사),20241122
만화,괴수 8호 side B 1,9791136789891.0,"히다노 켄타로 지음, 유유리 옮김, 마츠모토 나오야 외 원작",서울미디어코믹스(서울문화사),20240725
만화,패밀리 레스토랑 가자. 上,9788954698726.0,"와야마 야마 지음, 현승희 옮김",문학동네,20240401
만화,지박소년 하나코 군 20,9791136780126.0,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20231229
만화,괴수 8호 9,9791136767776.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20230426
만화,괴수 8호 11,9791136781437.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20240131
만화,괴수 8호 8,9791136761750.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20221229
만화,괴수 8호 7,9791136739537.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20220831
만화,괴수 8호 12,9791136787309.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20240530
만화,괴수 8호 10,9791136775566.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20230927
만화,괴수 8호 6,9791136755285.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20220502
만화,손끝과 연연 10,9791141129231.0,모리시타 수 지음,학산문화사(만화),20240820
만화,정년이 9,9791141607463.0,"서이레 지음, 나몬 그림",문학동네,20240930
만화,유희왕 애장판 11,9791172882754.0,다카하시 카즈키 지음,대원씨아이(만화),20240930
만화,블루 록 18,9791141107659.0,"노무라 유스케 지음, 카네시로 무네유키 원작",학산문화사(만화),20230824
만화,향기로운 꽃은 늠름하게 핀다 11,9791172885205.0,미카미 사카 지음,대원씨아이(만화),20241025
만화,"울어라, 펜 6",9791172885564.0,시마모토 카즈히코 지음,미우(대원씨아이),20241025
만화,나의 행복한 결혼 5,9791136793133.0,"코사카 리토 지음, 츠키호 츠카오카 그림, 유유리 옮김, 아기토기 아쿠미 원작",서울미디어코믹스(서울문화사),20241023
만화,시간 정지 용사 15,9791172885137.0,미츠나가 야스노리 지음,대원씨아이(만화),20241111
만화,쿠로사키 말 따위 안 들을 거야 S 1,9791141139032.0,마키노 지음,학산문화사(만화),20241107
만화,조명가게 2,9788901136158.0,강풀 지음,재미주의,20120207
만화,힘내라! 나카무라 군!! 1,9791139143843.0,슌데이 지음,조은세상(북두),20241219
만화,귀여운 것 만으로는 만족할 수 없어,9791141138004.0,모모세 안 지음,블랑코믹스(BLANC COMICS),20241115
만화,명천 레스토랑 1,9791138053389.0,"스즈노스케 지음, 한호성 옮김",데이즈엔터(주),20241205
만화,아기 다람쥐가 다 잘해요 4,9791142300837.0,"군청주단 지음, 한소영 옮김, 혹등고래 각색",니들북,20241115
만화,체인소 맨 16,9791141129415.0,후지모토 타츠키 저자,학산문화사(만화),20240509
만화,원펀맨 One Punch Man 29,9791172030292.0,"ONE 지음, 무라타 유스케 그림",대원씨아이(만화),20240220
만화,봄의 폭풍과 몬스터 4,9791141131340.0,"미츠바치 미유키 지음, 이슬 옮김",학산문화사(만화),20240625
만화,정년이 10,9791141607470.0,"서이레 지음, 나몬 그림",문학동네,20240530
만화,한밤중 하트튠 1,9791141139094.0,이가라시 마사쿠니 지음,학산문화사(만화),20241011
만화,비실비실 선생님 1,9791172880248.0,후쿠치 카미오 지음,대원씨아이(만화),20240829
만화,유치원WARS 9,9791136791337.0,"You Chiba 지음, 김수연 옮김",서울미디어코믹스(서울문화사),20240924
만화,정년이 8,9791141600662.0,"서이레 지음, 나몬 그림",문학동네,20240531
만화,터무니없는 스킬로 이세계 방랑 밥 9,9791138428705.0,"아카기시 K 지음, 마사 그림, 심희정 옮김, 에구치 렌 원작",㈜소미미디어,20240813
만화,더 파이팅 The Fighting 140,9791141134594.0,모리카와 조지 지음,학산문화사(만화),20241011
만화,고깔모자의 아틀리에 13,9791141134662.0,시라하마 카모메 지음,학산문화사(만화),20240910
만화,포켓몬스터 스페셜 59,9791168948501.0,"히데노리 쿠사카 지음, 야마모토 사토시 그림, 오경화 옮김",대원씨아이(만화),20241111
만화,봄을 그리는 꾀꼬리 신장판,9791139137620.0,나고 나유타 지음,조은세상(북두),20240912
만화,갸루에게 상냥한 오타쿠 군 1,9791127879228.0,"소츄 지음, 김성래 옮김, 138네코 원작",디앤씨미디어(주)(D&C미디어),20241120
만화,조명가게 1,9788901136141.0,강풀 지음,재미주의,20111212
만화,맨발의 천사 3,9791139142532.0,노노미야 이토 지음,조은세상(북두),20241115
만화,코믹 어둠의 실력자가 되고 싶어서! 8,9791136795410.0,"사카노 안리 지음, 토자이 그림, 한수진 옮김, 아이자와 다이스케 원작",서울미디어코믹스(서울문화사),20241113
만화,조명가게 3,9788901136165.0,강풀 지음,재미주의,20120207
만화,방과 후 소년 하나코 군 2,9791136786265.0,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20240522
만화,전주교실 4,9791141137328.0,"모즈쿠 소라 지음, 히고로 토모리 그림",학산문화사(만화),20241115
만화,걸즈 & 판처 좀 더 러브러브 작전입니다! 8,9791138053402.0,"니이 마루코 지음, 이하니 옮김",데이즈엔터(주),20241121
만화,친구 여동생이 나한테만 짜증나게 군다 5,9791127879259.0,"히라오카 히라 지음, 토마리 그림, 송재희 옮김, 미카와 고스트 원작",디앤씨미디어(주)(D&C미디어),20241110
만화,쿠이 료코 낙서집 데이드림 아워,9791138483162.0,"쿠이 료코 지음, 김민재 옮김",㈜소미미디어,20240604
만화,원피스 104,9791169791526.0,오다 에이치로 지음,대원씨아이(만화),20230206
만화,나 혼자만 레벨업 10,9791193549810.0,"장성락(REDICE STUDIO) 지음, 추공 원작, 현군 각색",디앤씨웹툰비즈,20240418
만화,괴수 8호 5,9791136755278.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20220129
만화,주술회전 24,9791136779045.0,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20231208
만화,블루 록 : Episode 나기 1,9791141138363.0,"산노미야 코타 지음, 노무라 유스케 그림, 카네시로 무네유키 원작",학산문화사(만화),20240716
만화,쇼타 형아 1,9791136739179.0,"나카야마 미유키 지음, 심이슬 옮김",서울미디어코믹스(서울문화사),20220830
만화,내내내세,9791139142334.0,노지로 구리 지음,조은세상(북두),20241024
만화,지박소년 하나코 군 1,9791136744722.0,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019
만화,보테,9788971905791.0,"위베르 지음, 케라스코에트 그림, 윤진 옮김",인벤션,20161124
만화,부덕의 길드 13,9791141137045.0,카와조에 타이치 지음,학산문화사(만화),20240910
만화,세계 무기 도감,9791193926741.0,"환상무구연구회 지음, 구수영 옮김",제이펍,20241014
만화,우리 흑마도사가 너무 귀여워 1~2 세트 (특장판) - 전2권,9791172888343.0,타키동 지음,대원씨아이(만화),20241128
만화,들개,9791186825365.0,조원희 지음,롭,20241111
만화,힘내라! 나카무라 군!! 2,9791139143850.0,슌데이 지음,조은세상(북두),20241219
만화,빛과 그림자 그리기 사전,9791193712603.0,"조우노세 지음, 김재훈 옮김",한즈미디어(한스미디어),20241119
만화,악역 영애는 익애 루트에 들어갔습니다?! 4,9791172888541.0,"사쿠마 렌 지음, 토우야 외 원작, 시오노 시오리 구성",대원씨아이(만화),20241125
만화,던전밥 13,9791138481762.0,"쿠이 료코 지음, 김민재 옮김",㈜소미미디어,20240207
만화,던전밥 1,9791157102730.0,"구이 료코 지음, 김완 옮김",㈜소미미디어,20151229
만화,동경일일 3,9791141600761.0,"마츠모토 타이요 지음, 이주향 옮김",문학동네,20240621
만화,괴수 8호 4,9791136755261.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20211029
만화,주술회전 23,9791136773272.0,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20230831
만화,주술회전 21,9791136758583.0,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20221230
만화,장송의 프리렌 12,9791141131623.0,"야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김",학산문화사(만화),20240725
만화,나 홀로 도쿄 자취방 도감,9788993784831.0,"mame 지음, 권미량 옮김",인간희극,20240902
만화,괴수 8호 3,9791136755254.0,"마츠모토 나오야 지음, 유유리 옮김",서울미디어코믹스(서울문화사),20210723
만화,주술회전 22,9791136768735.0,"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),20230531
만화,쇼타 형아 2,9791136756879.0,"나카야마 미유키 지음, 심이슬 옮김",서울미디어코믹스(서울문화사),20221028
만화,전생했더니 슬라임이었던 건에 대하여 26,9791138484466.0,"카와카미 타이키 지음, 밋츠바 그림, 이소정 옮김, 후세 원작",㈜소미미디어,20241011
만화,메카니컬 버디 유니버스,9791138482516.0,"카토 타쿠지 지음, 박경용 옮김",㈜소미미디어,20240409
만화,상디의 해적 레시피,9791133455461.0,상디 지음,대원씨아이(만화),20170725
만화,얼굴만으론 좋아할 수 없어요 10,9791136788764.0,"안자이 카린 지음, 이소연 옮김",서울미디어코믹스(서울문화사),20240712
만화,푸른 상자 1,9791168761940.0,미우라 코우지 지음,학산문화사(만화),20220523
만화,달님이 바라시는 대로 7,9791136794475.0,"키우치 라무네 지음, 박소현 옮김",서울미디어코믹스(서울문화사),20241108
만화,아빠는 요리사 167,9791141138530.0,우에야마 토치 지음,학산문화사(만화),20241105
만화,나와 로보코 13,9791138484695.0,"미야자키 슈헤이 지음, 박연지 옮김",㈜소미미디어,20241120
만화,크다! 힘내라 동기짱 3,9791172883201.0,요무 지음,대원씨아이(만화),20241017
만화,못 미더운 악녀입니다만 : ~추궁접서 교체전~ 7,9791136795366.0,"EI Ohitsuji 지음, 유키무라 카나 그림, 김수연 옮김, Satsuki Nakamu",서울미디어코믹스(서울문화사),20241115
만화,소년음양사 1,9791127878535.0,"소라쿠라 시키지 지음, 심이슬 옮김, 유키 미츠루 원작",HUSH(허쉬),20241119
만화,마녀 메이드는 여왕의 비밀을 알고 있다. 1,9791172888510.0,토야마 에마 지음,대원씨아이(만화),20241121
만화,원피스 106,9791171240616.0,오다 에이치로 지음,대원씨아이(만화),20230925
만화,슬램덩크 신장재편판 1,9791133487516.0,이노우에 타케히코 지음,대원씨아이(만화),20180823
만화,슬램덩크 신장재편판 2,9791133487523.0,이노우에 타케히코 지음,대원씨아이(만화),20180822
만화,원피스 105,9791170620228.0,오다 에이치로 지음,대원씨아이(만화),20230530
만화,슬램덩크 신장재편판 5,9791133487554.0,이노우에 타케히코 지음,대원씨아이(만화),20180822
만화,슬램덩크 신장재편판 6,9791133487561.0,이노우에 타케히코 지음,대원씨아이(만화),20180822
만화,로봇 드림,9791130651309.0,사라 바론 지음,놀,20240327
만화,가라오케 가자!,9788954685696.0,"와야마 야마 지음, 현승희 옮김",문학동네,20220414
만화,스파이 패밀리 12,9791141118921.0,엔도 타츠야 지음,학산문화사(만화),20231127
만화,흑무경담 1,9791138484275.0,"토가와 요난 지음, 김지혜 옮김",㈜소미미디어,20240913
