구분,상품명,ISBN13,저자,출판사,출간일
에세이,뒷모습,9788972751748.0,"미셸 투르니에 지음, 에두아르 부바 사진, 김화영 옮김",현대문학,20200610
에세이,딸에게 주는 레시피,9791160405828.0,공지영 지음,한겨레출판,20230920
에세이,서울의 말들,9791167701015.0,한성우 지음,유유,20241004
에세이,세상과 나 사이,9788932917788.0,"타네하시 코츠 지음, 오숙은 옮김",열린책들,20160905
에세이,미야자와 겐지의 문장들,9788960908321.0,"미야자와 겐지 지음, 정수윤 옮김",마음산책,20230825
에세이,돈가스 : 씩씩한 포크와 계획적인 나이프,9791194087540.0,안서영.이영하 지음,세미콜론,20240927
에세이,리타의 일기,9791198265159.0,안리타 지음,홀로씨의테이블,20230607
에세이,메이 머스크 : 여자는 계획을 세운다,9788954684156.0,"메이 머스크 지음, 김재성 옮김",문학동네,20211217
에세이,마음이 부는 곳,9791198265173.0,안리타 지음,홀로씨의테이블,20240617
에세이,버거운 세상 속 부서진 나를 위한 책,9791155815960.0,"데비 텅 지음, 최세희 옮김",윌북,20230420
에세이,행복해지는 일에 게으름 피우지 않기로 해요,9791190764339.0,김혜진 지음,좋은북스,20231123
에세이,1일 1페이지 짧고 깊은 지식수업 365 : 마음 편,9791192073453.0,김옥림 지음,MiraeBook,20240122
에세이,한국에서 선수하는 여자들의 이야기,9791169780421.0,이유미 지음,브레인스토어,20241115
에세이,365일，최재천의 오늘,9791190944878.0,최재천 지음,이음,20240626
에세이,묘사의 기술,9791190216470.0,"마크 도티 지음, 정해영 옮김",엑스북스(xbooks),20220520
에세이,묘한 운율집,9791198275271.0,"올리버 허포드 지음, 나나용 옮김",나나용북스,20241014
에세이,인디언의 속삭임,9788983717979.0,김욱동 지음,세미콜론,20160909
에세이,선생님이 되면 마냥 좋을 줄 알았습니다만,9791169109239.0,최민석 지음,미다스북스,20241125
에세이,통곡하고 싶었지만,9791191383492.0,이순희 지음,빨간소금,20241024
에세이,법정 행복한 삶 (법정스님 열반 12주기 리커버 에디션),9791192073095.0,김옥림 지음,MiraeBook,20220508
에세이,"대중지성, 금강경과 만나다",9791192128177.0,이여민 지음,북드라망,20221025
에세이,‘나는’ 괜찮지 않아도 괜찮아,9791191973020.0,비장애형제 자조모임 ‘나는’ 지음,한울림스페셜,20211015
에세이,작사와 썸타기! 그니까 작사가 뭐냐면,9791161254913.0,안영주 지음,더디퍼런스,20240810
에세이,겨울 데자뷔,9788937456183.0,최유수 지음,민음사,20240209
에세이,참 예쁘고 선한 너라서,9791191877052.0,김지훈 지음,진심의꽃한송이,20230707
에세이,진심을 이야기할 때는 가장 작은 목소리로,9791193474068.0,가랑비메이커 지음,문장과장면들,20240717
에세이,시지프 신화,9788931023909.0,"알베르 까뮈 지음, 이가림 옮김",문예출판사,20241015
에세이,에세이로 읽는 법구경,9788976046642.0,"법구 지음, 이규호 해제",문예춘추사,20240615
에세이,[큰글씨책] 스스로 행복하라,9788946421882.0,법정 지음,샘터사,20210915
에세이,선창은 언제나 나의 몫이었다,9791167371256.0,양경인 지음,은행나무,20220401
에세이,왜 낳았냐고 묻는다면,9791167566072.0,김현 지음,인디펍,20240930
에세이,RE : 검은 장미,9791141072957.0,하연 지음,부크크(bookk),20240220
에세이,나를 아끼는 마음,9791198898814.0,김져니 지음,요호이,20240916
에세이,언젠가 찾아올 그날을 위하여,9791160274585.0,"이토 히데노리 지음, 김난주 옮김",(주)태일소담출판사,20240705
에세이,어제보다 환한,9791196192525.0,장정희 외 지음,파란나무,20241115
에세이,"볕뉘, 그 찬란함이 주는 힘",9791169109208.0,권영미 지음,미다스북스,20241121
에세이,푸름이 밀려온다 (레인보우 리커버 에디션),9791187033523.0,"매기 스미스 지음, 안세라 옮김",좋은생각,20210610
에세이,꼬리를 문 뱀,9791189623180.0,이민경 지음,봄알람,20230331
에세이,결혼 그 아름다운 여정,9791164803699.0,이현숙 지음,프로방스,20241114
에세이,제가 이 마을 이장인디요,9791167822123.0,김유솔 지음,상상출판,20241119
에세이,눈 떠보니 초등교사,9791169108478.0,강혜원 외 지음,미다스북스,20241017
에세이,가문비나무의 노래 365일 일력 (스프링),9791198887832.0,"마틴 슐레스케 지음, 유영미 옮김, 도나타 벤더스 사진",니케북스,20241111
에세이,시골은 그런 것이 아니다,9791166893124.0,"마루야마 겐지 지음, 고재운 옮김",바다출판사,20241122
에세이,에세이로 읽는 명심보감,9788976046970.0,"법립본 지음, 추적 엮음, 이규호 옮김",문예춘추사,20241220
에세이,우리는 지금 센토사로 간다,9791170800620.0,김홍석 지음,뜻밖,20241125
에세이,"안녕, 꼬리!",9788975421280.0,"가와세 하루 지음, 백수정 옮김",어느봄날,20241101
에세이,그럼에도 좋은 날은 오니까요,9791162145159.0,한예린 지음,부크럼,20241121
에세이,인생은 짧으니 빨리 말할게,9791193710487.0,"로런 그레이엄 지음, 장현희 옮김",싱긋,20241202
에세이,당신에게 무해한 사랑을 보내요,9791193963630.0,주또 지음,포레스트 웨일,20241118
에세이,디케의 눈물 (리스타트 에디션),9791130645469.0,조국 지음,다산북스,20240604
에세이,"푸바오, 매일매일 행복해",9791171251704.0,"강철원(에버랜드 동물원) 지음, 류정훈(에버랜드 커뮤니케이션 그룹) 사진",시공주니어,20230920
에세이,죽고 싶지만 떡볶이는 먹고 싶어,9791196394509.0,백세희 지음,흔,20180620
에세이,내 인생에 힘이 되어준 한마디,9788992036047.0,정호승 지음,비채,20060308
에세이,강신주의 감정수업,9788937488351.0,강신주 지음,민음사,20131115
에세이,바람이 분다 당신이 좋다,9788993928488.0,이병률 지음,달,20120704
에세이,보통의 존재,9788993928037.0,이석원 지음,달,20091104
에세이,책으로 가는 문,9788988964637.0,"미야자키 하야오 지음, 서혜영 옮김",다우출판사,20231012
에세이,햇빛은 찬란하고 인생은 귀하니까요,9788934985051.0,장명숙 지음,김영사,20210818
에세이,애쓰지 않고 편안하게 (20만 부 기념 에디션),9791130629636.0,김수현 지음,놀,20200515
에세이,또 못 버린 물건들,9791191859591.0,은희경 지음,난다,20230831
에세이,"스물아홉 생일, 1년 후 죽기로 결심했다 (반짝 에디션)",9788959136896.0,"하야마 아마리 지음, 장은주 옮김",위즈덤하우스,20120720
에세이,끌림,9788993928181.0,이병률 지음,달,20100701
에세이,아주 오랜만에 행복하다는 느낌,9788936438869.0,백수린 지음,창비,20221014
에세이,마음 방울 채집 (윈터 에디션),9788984374584.0,무운 지음,밝은세상,20230509
에세이,향수가 된 식물들,9791197606946.0,"장 클로드 엘레나 지음, 카린 도어링 프로저 그림, 이주영 옮김",아멜리에북스,20230830
에세이,전지적 푸바오 시점 (아이러푸 에디션),9791171711932.0,"송영관 지음, 송영관.류정훈 사진",위즈덤하우스,20240529
에세이,그 책은,9788934966883.0,"요시타케 신스케.마타요시 나오키 지음, 양지연 옮김",김영사,20230626
에세이,행복한 철학자,9788990229472.0,"우애령 지음, 엄유진 그림",하늘재,20231115
에세이,알랭 드 보통의 영혼의 미술관,9788954621984.0,"알랭 드 보통.존 암스트롱 지음, 김한영 옮김",문학동네,20130923
에세이,약해지지 마,9788961091558.0,"시바타 도요 지음, 채숙향 옮김",지식여행,20101110
에세이,자전거여행 1,9788954626200.0,"김훈 지음, 이강빈 사진",문학동네,20141022
에세이,이 아이는 자라서 이렇게 됩니다,9788954695831.0,이용한 지음,이야기장수,20231018
에세이,만약은 없다,9788954641500.0,남궁인 지음,문학동네,20160704
에세이,당신이 잘되면 좋겠습니다,9791165700690.0,김민섭 지음,창비교육,20210625
에세이,부지런한 사랑 (리커버),9788954675352.0,이슬아 지음,문학동네,20201021
에세이,"밥 먹다가, 울컥",9788901279374.0,박찬일 지음,웅진지식하우스,20240205
에세이,영화를 찍으며 생각한 것,9788955619478.0,"고레에다 히로카즈 지음, 이지수 옮김",바다출판사,20171127
에세이,너의 하루가 따숩길 바라,9791191013474.0,고은지 지음,북라이프,20221209
에세이,위라클 WERACLE 우리 모두에게 기적을,9788977824768.0,박위 지음,토기장이(토기장이주니어),20220905
에세이,나 안 괜찮아,9788932318134.0,실키 글.그림,현암사,20160921
에세이,내가 천 개의 인생에서 배운 것들,9791198530394.0,김도윤 지음,북로망스,20240417
에세이,감옥으로부터의 사색,9788971999110.0,신영복 지음,돌베개,20181030
에세이,느낌의 공동체,9788954614511.0,신형철 지음,문학동네,20110510
에세이,식물적 낙관 (리커버),9788954699389.0,김금희 지음,문학동네,20230601
에세이,책 좀 빌려줄래?,9791155812846.0,"그랜트 스나이더 지음, 홍한결 옮김",윌북,20200710
에세이,내 말이 그 말이에요,9791190457323.0,김제동 지음,나무의마음,20240320
에세이,열 번 잘해도 한 번 실수로 무너지는 게 관계다,9791196617141.0,김다슬 지음,클라우디아,20230120
에세이,얼룩이 번져 영화가 되었습니다,9791166892486.0,송경원 지음,바다출판사,20240524
에세이,전쟁 같은 맛,9791169091183.0,"그레이스 M. 조 지음, 주해연 옮김",글항아리,20230613
에세이,"그냥, 사람",9791186372791.0,홍은전 지음,봄날의책,20200925
에세이,이다의 자연 관찰 일기,9788932323084.0,이다 지음,현암사,20230605
에세이,"구멍가게, 오늘도 문 열었습니다",9791185823584.0,이미경 지음,남해의봄날,20200615
에세이,어떤 죽음이 삶에게 말했다,9788965964230.0,김범석 지음,흐름출판,20210118
에세이,"아무튼, SF게임",9791193044179.0,김초엽 지음,위고,20240625
에세이,말하기를 말하기 (리커버),9788954672733.0,김하나 지음,콜라주,20200630
에세이,전국축제자랑,9788937413711.0,김혼비.박태하 지음,민음사,20210226
에세이,죽는 게 뭐라고,9788960902435.0,"사노 요코 지음, 이지수 옮김",마음산책,20151105
에세이,평일도 인생이니까,9788925569048.0,김신지 지음,알에이치코리아(RHK),20200410
에세이,나는 당신이 행복했으면 좋겠습니다 (15만부 기념 리커버 에디션),9791197647604.0,박찬위 지음,하이스트,20211121
에세이,"말랑말랑, 뱃살도 귀여워 (러브 에디션)",9791172038922.0,유미어스 지음,니들북,20240422
에세이,내 인생에 용기가 되어준 한마디,9788994343921.0,"정호승 지음, 황문성 사진",비채,20130116
에세이,작별들 순간들,9788954690560.0,배수아 지음,문학동네,20230210
에세이,꽃은 누구에게나 핀다,9791191891409.0,오은환 지음,북로망스,20230919
에세이,천 개의 공감,9788996773238.0,김형경 지음,사람풍경,20120415
에세이,끝나지 않은 일,9791169092333.0,"비비언 고닉 지음, 김선형 옮김",글항아리,20240429
에세이,시절일기,9791196722005.0,김연수 지음,레제,20190722
에세이,밤은 이야기하기 좋은 시간이니까요,9791190630955.0,이도우 지음,위즈덤하우스,20200331
에세이,함께 가는 길은 외롭지 않습니다,9791168123281.0,이재명 지음,위즈덤하우스,20220531
에세이,완벽한 날들,9788960901551.0,"메리 올리버 지음, 민승남 옮김",마음산책,20130225
에세이,사람의 목소리는 빛보다 멀리 간다,9788954618991.0,"위화 지음, 김태성 옮김",문학동네,20120908
에세이,우아하고 호쾌한 여자 축구,9788937437571.0,김혼비 지음,민음사,20180608
에세이,초록을 입고,9791191859911.0,오은 지음,난다,20240501
에세이,저 별은 모두 당신을 위해 빛나고 있다,9791192372037.0,손힘찬(오가타 마리토) 지음,RISE(떠오름),20220422
에세이,인생사용설명서,9788973370634.0,김홍신 지음,해냄,20090620
에세이,저 청소일 하는데요?,9788950979591.0,김예지 지음,21세기북스,20190207
에세이,결국 해내면 그만이다,9791130651804.0,정영욱 지음,놀,20240409
에세이,완벽하지 않아 다행이야,9791193238141.0,오리여인 지음,수오서재,20231103
에세이,오늘은 좀 매울지도 몰라,9788954650946.0,강창래 지음,문학동네,20180420
에세이,그럼에도 불구하고,9791191119305.0,공지영 지음,위즈덤하우스,20201019
에세이,애도 일기 (리커버 에디션),9788901228068.0,"롤랑 바르트 지음, 김진영 옮김",걷는나무,20181120
에세이,예언자,9791186686294.0,"칼릴 지브란 지음, 류시화 옮김",무소의뿔,20180110
에세이,힘과 쉼,9788934954378.0,백영옥 지음,김영사,20230907
에세이,가라앉은 자와 구조된 자,9788971996041.0,"프리모 레비 지음, 이소영 옮김",돌베개,20140512
에세이,남에게 좋은 사람보다 나에게 좋은 사람,9791193262061.0,조원희(무채색) 지음,필름(Feelm),20231122
에세이,빈방의 빛 : 시인이 말하는 호퍼 (리커버),9788935669622.0,"마크 스트랜드 지음, 박상미 옮김",한길사,20160812
에세이,앨버트로스의 똥으로 만든 나라,9788974832803.0,"후루타 야스시 지음, 요리후지 분페이 그림, 이종훈 옮김",서해문집,20060515
에세이,제 마음대로 살아보겠습니다,9791189856540.0,이원지 지음,상상출판,20191113
에세이,무엇을 위해 살죠?,9791190492973.0,박진영 지음,은행나무,20200815
에세이,계절의 단상,9791198210838.0,권용휘 지음,시선과단상,20230323
에세이,환희의 인간,9791190533102.0,"크리스티앙 보뱅 지음, 이주현 옮김",1984Books,20211215
에세이,그렇게 말해줘서 고마워,9791190299145.0,김유진 지음,FIKA(피카),20201015
에세이,마라닉 페이스,9791172540067.0,이재진(해피러너 올레) 지음,푸른숲,20240625
에세이,소망 없는 불행,9788937460654.0,"페터 한트케 지음, 윤용호 옮김",민음사,20020610
에세이,혼자서도 잘 사는 걸 어떡합니까,9791162144787.0,신아로미 지음,부크럼,20240223
에세이,시에나에서의 한 달,9788930107853.0,"히샴 마타르 지음, 신해경 옮김",열화당,20240501
에세이,야단법석,9788985961363.0,법륜 지음,정토출판,20151015
에세이,태도가 작품이 될 때,9791196517304.0,박보나 지음,바다출판사,20190311
에세이,꽤 괜찮은 해피엔딩,9788954686266.0,이지선 지음,문학동네,20220427
에세이,"나혜석, 글 쓰는 여자의 탄생",9788937436758.0,"나혜석 지음, 장영은 엮음",민음사,20180305
에세이,잔잔하게 그러나 단단하게,9791162144442.0,정영욱 지음,부크럼,20230518
에세이,책그림책,9788937424700.0,"헤르타 뮐러.밀란 쿤데라 외 지음, 크빈트 부흐홀츠 그림, 장희창 옮김",민음사,20010220
에세이,카메라 앞에서 연기한다는 것,9791197884603.0,"하마구치 류스케.노하라 다다시.다카하시 도모유키 지음, 이환미 옮김",모쿠슈라,20220620
에세이,식물학자의 노트,9788934986942.0,신혜우 지음,김영사,20210427
에세이,고쳐 쓸 용기,9791191638226.0,안소연 지음,푸른칠판,20241010
에세이,우리들의 파리가 생각나요,9788970845289.0,정현주 지음,예경,20150508
에세이,작은 것들을 위한 시 (리커버),9791170400677.0,나태주 지음,열림원,20220120
에세이,멀쩡한 어른 되긴 글렀군,9791190908573.0,최고운 지음,위즈덤하우스,20200915
에세이,얼굴 빨개지는 아이,9788932919096.0,"장 자끄 상뻬 글 그림, 김호영 옮김",열린책들,20180720
에세이,우리는 날마다 조금씩 행복해진다,9788901284521.0,얼미부부(김한얼·하은미) 지음,웅진지식하우스,20240624
에세이,태양의 후예 Photo Essay,9788960869288.0,"태양의 후예 문전사.NEW 지음, 임효선 사진, NEW",위즈덤하우스,20160430
에세이,모두가 듣는다,9791192836409.0,루시드 폴 지음,돌베개,20231207
에세이,윤광준의 생활명품 101,9788932474915.0,윤광준 지음,을유문화사,20230830
에세이,어른의 어휘 공부,9791191836080.0,신효원 지음,책장속북스,20220630
에세이,스릴 너머,9791169092944.0,도준우 지음,글항아리,20240902
에세이,인 콜드 블러드,9788952769237.0,"트루먼 커포티 지음, 박현주 옮김",시공사,20130624
에세이,상실 수업,9791195275502.0,"엘리자베스 퀴블러-로스.데이비드 케슬러 지음, 김소향 옮김",인빅투스,20140508
에세이,천 번의 죽음이 내게 알려준 것들,9791191347586.0,김여환 지음,포레스트북스,20211206
에세이,오늘 가장 빛나는 너에게 (양장),9791140710102.0,이재은 지음,더퀘스트,20240614
에세이,"우리, 이토록 작은 존재들을 위하여",9788954679923.0,"사샤 세이건 지음, 홍한별 옮김",문학동네,20210604
에세이,친애하는 나의 집에게,9791197024160.0,하재영 지음,라이프앤페이지,20201208
에세이,김혜순의 말,9788960908222.0,"김혜순 지음, 황인찬 인터뷰어",마음산책,20230630
에세이,죽고 싶지만 떡볶이는 먹고 싶어 2,9791196394578.0,백세희 지음,흔,20190503
에세이,지옥보다 더 아래,9791189467968.0,김승일 지음,아침달,20240205
에세이,내가 만난 소년에 대하여,9791190337687.0,천종호 지음,우리학교,20210315
에세이,좋은 말씀,9788952786005.0,"법정 지음, 맑고 향기롭게 엮음",시공사,20200508
에세이,존 버거의 글로 쓴 사진,9788930100977.0,"존 버거 지음, 김우룡 옮김",열화당,20050301
에세이,행복한 책읽기,9788932028101.0,김현 지음,문학과지성사,20151212
에세이,뉘앙스,9791190382540.0,성동혁 지음,수오서재,20211203
에세이,당신이 빛이라면,9791195949571.0,백가희 지음,쿵,20170421
에세이,누구나 시 하나쯤 가슴에 품고 산다,9791196509446.0,김선경 엮음,메이븐,20190701
에세이,박찬욱의 오마주 (리커버),9788989351825.0,박찬욱 지음,마음산책,20220315
에세이,루나의 전세역전,9791192908540.0,"홍인혜 지음, 정민경 감수",세미콜론,20230908
에세이,티베트의 즐거운 지혜,9788993838015.0,"욘게이 밍규르 린포체 지음, 류시화.김소향 옮김",문학의숲,20090701
에세이,랑데부,9788965966142.0,김선우 지음,흐름출판,20240223
에세이,소년을 읽다,9791160947083.0,서현숙 지음,사계절,20210125
에세이,헌책방 기담 수집가,9791189336462.0,윤성근 지음,프시케의숲,20211206
에세이,묘사하는 마음,9788960907515.0,김혜리 지음,마음산책,20220805
에세이,긍정의 말들,9791167700957.0,박산호 지음,유유,20240724
에세이,슬픈 인간,9791186372166.0,"나쓰메 소세키 외 지음, 정수윤 옮김",봄날의책,20171204
에세이,파리의 한 장소를 소진시키려는 시도,9791196869243.0,"조르주 페렉 지음, 김용석 옮김",신북스,20231030
에세이,인생은 파랑,9788901281698.0,남도형 지음,웅진지식하우스,20240420
에세이,아프리카에서 부르는 바람의 노래,9791189782139.0,홍세기 지음,템북,20240815
에세이,조용한 여행,9791189385514.0,최승표 지음,어떤책,20240815
에세이,미워하는 미워하는 미워하는 마음 없이,9788934980223.0,유지혜 지음,김영사,20211108
에세이,세상을 보는 지혜 1 (보급판 문고본),9788955872101.0,"발타자르 그라시안 지음, 박민수 옮김",아침나라(둥지),20080327
에세이,오자와 세이지 씨와 음악을 이야기하다,9791185014708.0,"무라카미 하루키.오자와 세이지 지음, 권영주 옮김",비채,20141231
에세이,어떻게 사랑할 것인가,9788959136803.0,장영희 지음,예담,20120427
에세이,우리가 글을 몰랐지 인생을 몰랐나,9791185823386.0,권정자 외 지음,남해의봄날,20190201
에세이,어디로 가세요 펀자이씨?,9788954688512.0,엄유진 지음,문학동네,20220920
에세이,네가 어떤 삶을 살든 나는 너를 응원할 것이다,9788965745716.0,공지영 지음,해냄,20160820
에세이,오전을 사는 이에게 오후도 미래다,9788965456230.0,이국환 지음,산지니,20190910
에세이,나를 움직인 문장들,9788946422629.0,오하림 지음,샘터사,20231228
에세이,순도 100퍼센트의 휴식 (여름방학 에디션),9791168341128.0,박상영 지음,인플루엔셜(주),20230630
에세이,야구잡썰,9788925575186.0,강해인 외 지음,알에이치코리아(RHK),20240401
에세이,아무도 미워하지 않는 개의 죽음,9791198068439.0,하재영 지음,잠비,20230725
에세이,당신의 질문에 전생은 이렇게 대답합니다,9788934992899.0,박진여 지음,김영사,20200601
에세이,당신의 몸짓은 개에게 무엇을 말하는가?,9788996476610.0,"패트리샤 맥코넬 지음, 신남식.김소희 옮김",페티앙북스,20110328
에세이,사랑의 몽타주,9791195704620.0,최유수 지음,도어스프레스,20150522
에세이,공부의 위로,9788937442582.0,곽아람 지음,민음사,20220320
에세이,눈물도 빛을 만나면 반짝인다,9791155311141.0,김영서 지음,이매진,20200308
에세이,태어났음의 불편함,9788932320496.0,"에밀 시오랑 지음, 김정란 옮김",현암사,20201223
에세이,문학이 필요한 시간,9791160409383.0,"정여울 지음, 이승원 사진",한겨레출판,20230105
에세이,초콜릿을 참기에는 충분히 오래 살았어,9788925574738.0,"마르가레타 망누손 지음, 임현경 옮김",알에이치코리아(RHK),20240807
에세이,쓰는 기분,9788932321530.0,박연준 지음,현암사,20210720
에세이,내가 보고 듣고 깨달은 것들,9791198073716.0,"조르조 아감벤 지음, 윤병언 옮김",Critica(크리티카),20231018
에세이,그리움의 정원에서,9791190533096.0,"크리스티앙 보뱅 지음, 김도연 옮김",1984Books,20211215
에세이,여름 빛 아래,9791189885939.0,황수영 지음,별빛들,20220326
에세이,소란스러운 세상 속 혼자를 위한 책,9791155813379.0,"데비 텅 지음, 최세희 옮김",윌북,20210130
에세이,"아무튼, 잠",9791188343591.0,정희재 지음,제철소,20221031
에세이,작은 것들이 만든 거대한 세계,9791187147725.0,"멀린 셸드레이크 지음, 김은영 옮김, 홍승범 감수",아날로그(글담),20210423
에세이,"사실, 내성적인 사람입니다",9788950980771.0,남인숙 지음,21세기북스,20190430
에세이,외계에서 온 펀자이씨,9788954688529.0,엄유진 지음,문학동네,20220920
에세이,나와 타인을 번역한다는 것,9788960908512.0,"줌파 라히리 지음, 이승민 옮김",마음산책,20231120
에세이,어떻게 살인자를 변호할 수 있을까?,9788901114903.0,"페르디난 트 폰쉬라크 지음, 김희상 옮김",갤리온,20101101
에세이,휘파람 부는 사람,9788960902169.0,"메리 올리버 지음, 민승남 옮김",마음산책,20150115
에세이,풍경과 상처,9788954609319.0,김훈 지음,문학동네,20091012
에세이,삶과 창의성에 대하여,9791189318543.0,"퀸시 존스 지음, 류희성 옮김",이콘,20240422
에세이,너 없이 걸었다,9788954635455.0,허수경 지음,난다,20150815
에세이,생명의 차창에서,9788937490989.0,"호시노 겐 지음, 전경아 옮김",민음사,20200327
에세이,다시 그림이 그리고 싶어졌어,9791190569767.0,반지수 지음,송송책방,20240620
에세이,연필로 쓴 작은 글씨,9788954698887.0,"로베르트 발저 지음, 안미현 옮김",문학동네,20231208
에세이,매일의 감탄력,9791192097763.0,김규림 지음,웨일북,20240410
에세이,소설독본,9791192004136.0,"미시마 유키오 지음, 강방화.손정임 옮김",미행,20230410
에세이,5년 만에 신혼여행,9791160400014.0,장강명 지음,한겨레출판,20160818
에세이,나의 장례식에 어서 오세요,9791192836621.0,보선 지음,돌베개,20240325
에세이,내가 소홀했던 것들,9788925563022.0,흔글 지음,알에이치코리아(RHK),20180117
에세이,삐삐언니는 조울의 사막을 건넜어,9791160403725.0,이주현 지음,한겨레출판,20200415
에세이,늘 너의 편이 되어줄게,9791190764995.0,가요이키우기(김가영) 지음,좋은북스,20230731
에세이,"오십이 된 너에게 (에세이 버전, 양장)",9791194175025.0,박혜란 지음,토트,20240729
에세이,언제 들어도 좋은 말,9788932474458.0,이석원 지음,을유문화사,20210630
에세이,빛의 설계자들,9791190738668.0,김성훈 지음,플레인아카이브,20240925
에세이,너의 말이 좋아서 밑줄을 그었다,9788901253060.0,림태주 지음,웅진지식하우스,20211015
에세이,김치바게트,9788932323299.0,실키 지음,현암사,20231210
에세이,건투를 빈다 (10주년 기념 리커버 에디션),9791156757375.0,김어준 지음,푸른숲,20180312
에세이,나의 사유 재산,9791196591380.0,"메리 루플 지음, 박현주 옮김",카라칼,20210215
에세이,"아무튼, 헌책",9791188343706.0,오경철 지음,제철소,20240422
에세이,가장 사적인 평범,9791193710555.0,부희령 지음,교유서가,20240904
에세이,나는 왜 요가를 하는가?,9791187936169.0,"배런 뱁티스트 지음, 이강혜 옮김",터치아트,20180620
에세이,반드시 좋은 날이 올 거야,9791197966330.0,김민진(김토끼) 지음,로즈북스,20230925
에세이,나는 천천히 울기 시작했다,9788996997948.0,"강광석 외 지음, 박지홍.이연희 엮음, 노순택 사진",봄날의책,20131130
에세이,1년 뒤 오늘을 마지막 날로 정해두었습니다,9791188469956.0,"오자와 다케토시 지음, 김향아 옮김",필름(Feelm),20220222
에세이,나의 사랑스러운 방해자,9791198009074.0,"줄리 필립스 지음, 박재연 외 옮김",돌고래,20230614
에세이,커피와 담배,9791196517168.0,정은 지음,시간의흐름,20200406
에세이,"초판본 빈센트 반 고흐, 영혼의 편지들 세트 - 전3권",9791164459131.0,"빈센트 반 고흐 지음, 이승재 옮김",더모던,20240330
에세이,경이로운 부재,9788989590637.0,"제프 포스터 지음, 심성일 옮김",침묵의향기,20161224
에세이,다시 태어나도 경찰,9791190908085.0,이대우 지음,위즈덤하우스,20200710
에세이,인생은 오타니처럼,9791190631860.0,한성윤 지음,써네스트,20240305
에세이,급진적으로 존재하기,9791197971938.0,"앨리스 웡 엮음, 박우진 옮김",가망서사,20230925
에세이,"아름다운 삶, 사랑 그리고 마무리",9791163142720.0,"헬렌 니어링 지음, 이석태 옮김",보리,20221130
에세이,엄마도 엄마를 사랑했으면 좋겠어 (러브맘 에디션),9788968332562.0,장해주 지음,허밍버드,20210420
에세이,명상록,9788937470264.0,"마르쿠스 아우렐리우스 지음, 김동훈 옮김",민음사,20230203
에세이,괜찮은 어른이 되고 싶어서,9791140704118.0,봉태규 지음,더퀘스트,20230510
에세이,그게 너였으면 좋겠다,9791190299220.0,일홍 지음,FIKA(피카),20210426
에세이,가장 별난 것,9791191775099.0,"메리 루플 지음, 민승남 옮김",카라칼,20240415
에세이,모든 죽어가는 것을 사랑했다,9791137294738.0,박지연 지음,부크크(bookk),20220913
에세이,을야의 고전 여행,9791190910163.0,박황희 지음,도서출판바람꽃,20240829
에세이,어느 책 수선가의 기록,9791168120716.0,재영 책수선 지음,위즈덤하우스,20211124
에세이,여우책,9791195421220.0,구자선 글.그림,VCR,20151106
에세이,내가 원하는 삶을 살았더라면,9788962604962.0,"브로니 웨어 지음, 유윤한 옮김",피플트리,20130107
에세이,나를 뺀 세상의 전부,9791162850206.0,김소연 지음,마음의숲,20190105
에세이,에세이 만드는 법,9791189683849.0,이연실 지음,유유,20210304
에세이,"미리, 슬슬 노후대책",9791193027288.0,마녀체력(이영미) 지음,남해의봄날,20240318
에세이,산책의 언어 (리커버 특별판),9791188806348.0,"우숙영 지음, 이민선 그림",목수책방,20220825
에세이,빨강 머리 앤의 정원,9791188554478.0,"박미나(미나뜨) 지음, 김잔디 옮김, 루시 모드 몽고메리 원작",지금이책,20210330
에세이,나는 파리의 한국인 제빵사입니다,9791193027301.0,서용상.양승희 지음,남해의봄날,20240615
에세이,태도의 언어,9791188366859.0,김지은 지음,헤이북스,20231130
에세이,"헤르만 헤세, 음악 위에 쓰다",9791164051496.0,"헤르만 헤세 지음, 김윤미 옮김",북하우스,20220210
에세이,드라마,9791169093002.0,서한나 지음,글항아리,20240911
에세이,나의 조현병 삼촌,9791192465081.0,이하늬 지음,아몬드,20230717
에세이,소년과 두더지와 여우와 말 애니메이션 스토리,9788997381951.0,"찰리 맥커시 지음, 이진경 옮김",상상의힘,20240120
에세이,나는 환생을 믿지 않았다,9788934985266.0,"브라이언 와이스 지음, 김철호 옮김",김영사,20190220
에세이,여행 드롭,9791160274455.0,"에쿠니 가오리 지음, 김난주 옮김",(주)태일소담출판사,20240130
에세이,나는 돌봄하고 있습니다,9791198955906.0,새벽 외 2명 지음,(주)책글사람,20241022
에세이,창작과 농담,9791197634116.0,이슬아 지음,헤엄,20211111
에세이,호모 스피리투스,9788996334187.0,"데이비드 호킨스 지음, 백영미 옮김",판미동,20091204
에세이,이만하면 괜찮은 남자는 없다,9791160404777.0,박정훈 지음,한겨레출판,20210510
에세이,취하기에 부족하지 않은,9788973819713.0,"에쿠니 가오리 지음, 김난주 옮김",(주)태일소담출판사,20090324
에세이,"와다다곰, 귀여움이 오늘을 구해줄 거야",9791192097831.0,띵똥 지음,웨일북,20240610
에세이,목소리가 하는 일,9791195341436.0,심규혁 지음,스몰이슈,20221115
에세이,그림책에 마음을 묻다,9791185459936.0,최혜진 지음,북라이프,20171115
에세이,안 느끼한 산문집,9791188248995.0,강이슬 지음,웨일북,20190901
에세이,"슬픔은 원샷, 매일이 맑음",9791168122727.0,김한솔 지음,위즈덤하우스,20220914
